sheet_name,sheet_category,data_item,available
"11 Persons, Est Homelessness","Persons, Est Homelessness",Local Government Areas (2022 Boundaries) (EN),Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",Long-term Health Conditions,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",MAID Mortgage Affordability Indicator,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",MDCP Social Marital Status,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",MRERD Mortgage Repayments (monthly) Ranges,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",MSTP Registered Marital Status,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",MTWP Method of Travel to Work,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",MV1D Household One Year Mobility Indicator,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",MV5D Household Five Year Mobility Indicator,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",Main Statistical Area Structure (Main ASGS) (EN),Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",Main Statistical Area Structure (Main ASGS) (UR),Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",NPDD Type of Non-Private Dwelling,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",NPRD Number of Persons Usually Resident in Dwelling,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",Need for Assistance,No
"11 Persons, Est Homelessness","Persons, Est Homelessness",OCCP Occupation,No
"11 Persons, Est Homelessness","Persons, Est Homelessness",OCSKP Occupation Skill Level,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",OPGP Homelessness Operational Groups,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",PUR1P Place of Usual Residence One Year Ago,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",PUR5P Place of Usual Residence Five Years Ago,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",Persons in Household with a Long-term Health Condition,No
"11 Persons, Est Homelessness","Persons, Est Homelessness",QALFP Non-School Qualification: Field of Study,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",QALLP Non-School Qualification: Level of Education,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",Quantiles at SA1 Level (Area),No
"11 Persons, Est Homelessness","Persons, Est Homelessness",RAID Rent Affordability Indicator,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",RELP Religious Affiliation,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",RLHP Relationship in Household,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",RLNP Residential Status in a Non-Private Dwelling,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",RNTRD Rent (weekly) Ranges,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",Relationships and Children,No
"11 Persons, Est Homelessness","Persons, Est Homelessness",Remoteness Areas (EN),Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",Remoteness Areas (National) (EN),Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",SEIFA Quantiles (Area-based),No
"11 Persons, Est Homelessness","Persons, Est Homelessness",SEXP Sex,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",SIEMP Status in Employment,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",STRD Dwelling Structure,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",STUP Full-Time/Part-Time Student Status,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",Section of State (EN),Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",State Electoral Divisions (2021 Boundaries) (EN),Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",State Electoral Divisions (2022 Boundaries) (EN),Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",State Electoral Divisions (2024 Boundaries) (EN),Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",TEND Tenure Type,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",TENLLD Tenure and Landlord Type,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",TYPP Type of Educational Institution Attending,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",TYSTAP Educational Institution: Attendee Status,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",UAI1P Usual Address One Year Ago Indicator,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",UAI5P Usual Address Five Years Ago Indicator,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",UAICP Usual Address Indicator Census Night,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness","UNCAREP Unpaid Assistance to a Person with a Disability, Health Condition, or due to Old Age",Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",Unpaid Work and Care,No
"11 Persons, Est Homelessness","Persons, Est Homelessness",Usual Address and Internal Migration,No
"11 Persons, Est Homelessness","Persons, Est Homelessness",VEHD Number of Motor Vehicles,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",VEHRD Number of Motor Vehicles (ranges),Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",VOLWP Voluntary Work for an Organisation or Group,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",YARP Year of Arrival in Australia,Yes
"11 Persons, Est Homelessness","Persons, Est Homelessness",YARRP Year of Arrival in Australia (ranges),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",ADFP Australian Defence Force Service,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",AGE10P Age in Ten Year Groups,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",AGE5P Age in Five Year Groups,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",AGEP Age,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",ASSNP Core Activity Need for Assistance,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Aboriginal and Torres Strait Islander Peoples,No
"2 Employment, Income & Educatio","Employment, Income & Educatio",Age and Sex,No
"2 Employment, Income & Educatio","Employment, Income & Educatio",Australia (POW),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Australia (UR),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Australian Defence Force Service,No
"2 Employment, Income & Educatio","Employment, Income & Educatio",Australian Drainage Divisions (UR),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",BPLP Country of Birth of Person,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",C3SP Attainment of Certificate III or higher or Working Towards a Non-School Qualification,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",CDPP Community Development Program Participation,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",CHCAREP Unpaid Child Care,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",CLTHP Count of Selected Long-term Health Conditions,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",COARASP Whether has Arthritis and Asthma,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",COARDBP Whether has Arthritis and Diabetes,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",COARHDP Whether has Arthritis and Heart Disease,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",COARMHP Whether has Arthritis and Mental Health Condition,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",COASHDP Whether has Asthma and Heart Disease,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",COASLCP Whether has Asthma and Lung Condition,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",COCNHDP Whether has Cancer and Heart Disease,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",CODBHDP Whether has Diabetes and Heart Disease,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",CODBKDP Whether has Diabetes and Kidney Disease,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",COHDKDP Whether has Heart Disease and Kidney Disease,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",COHDMHP Whether has Heart Disease and Mental Health Condition,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",COLCMHP Whether has Lung Condition and Mental Health Condition,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Commonwealth Electoral Divisions (UR),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Cultural Diversity,No
"2 Employment, Income & Educatio","Employment, Income & Educatio",DOMP Unpaid Domestic Work: Number of Hours,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",DTWP Distance to Work (ranges),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Distance and Method of Travel to Work,No
"2 Employment, Income & Educatio","Employment, Income & Educatio","EETP Engagement in Employment, Education and Training",Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",EMFP Employment Flag,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",EMPP Number of Employees,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",ENGLP Proficiency in Spoken English,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Education and Qualifications,No
"2 Employment, Income & Educatio","Employment, Income & Educatio",Employment and Income,No
"2 Employment, Income & Educatio","Employment, Income & Educatio",Empowered Communities (UR),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",GNGP Public/Private Sector,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Geographical Areas (Place of Work),No
"2 Employment, Income & Educatio","Employment, Income & Educatio",Greater Capital City Statistical Areas (POW),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Greater Capital City Statistical Areas (UR),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",HARTP Whether has Arthritis,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",HASTP Whether has Asthma,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",HCANP Whether has Cancer (including remission),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",HDEMP Whether has Dementia (including Alzheimer's),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",HDIAP Whether has Diabetes (excluding Gestational Diabetes),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",HEAP Level of Highest Educational Attainment,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",HHEDP Whether has Heart Disease (including Heart Attack or Angina),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",HKIDP Whether has Kidney Disease,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",HLTHP Whether has One or more Long-term Health Condition(s),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",HLUNP Whether has Lung Condition (including COPD and Emphysema),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",HMHCP Whether has Mental Health Condition (including Depression or Anxiety),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",HOLHP Whether has Other Long-term Health Condition(s),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",HRWRP Hours Worked (ranges),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",HSCP Highest Year of School Completed,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",HSTRP Whether has had a Stroke,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Health,No
"2 Employment, Income & Educatio","Employment, Income & Educatio",Health Comorbidities,No
"2 Employment, Income & Educatio","Employment, Income & Educatio",IFAGEP Imputation Flag for Age,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",IFDTWP Imputed Distance to Work,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",IFMSTP Imputation Flag for Registered Marital Status,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",IFPOWP Imputation Flag for Place of Work,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",IFSEXP Imputation Flag for Sex,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",INCP Total Personal Income (weekly),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",INDP Industry of Employment,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",INGP Indigenous Status,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Indigenous Structure (UR),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",LANP Language Used at Home,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",LFFP Labour Force Participation Flag,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",LFHRP Labour Force Status and Hours Worked Not Stated,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",LFSP Labour Force Status,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",LNGP Whether Reported Using an Aboriginal and/or Torres Strait Islander Language at Home,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",LTHP Type of Long-term Health Condition,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Local Government Areas (2021 Boundaries) (POW),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Local Government Areas (2021 Boundaries) (UR),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Local Government Areas (2022 Boundaries) (POW),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Local Government Areas (2022 Boundaries) (UR),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Long-term Health Conditions,No
"2 Employment, Income & Educatio","Employment, Income & Educatio",MDCP Social Marital Status,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",MSTP Registered Marital Status,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",MTW06P Method of Travel to Work (6 travel modes),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",MTW15P Method of Travel to Work (15 travel modes),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",MTWP Method of Travel to Work,Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Main Statistical Area Structure (Main ASGS) (POW),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",Main Statistical Area Structure (Main ASGS) (UR),Yes
"2 Employment, Income & Educatio","Employment, Income & Educatio",National Reporting Indicators,No
"2 Employment, Income & Educatio","Employment, Income & Educatio",Natural Resource Management Regions (UR),Yes
